question_id,source_student_pdf,source_student_pdf_sha256,source_teacher_pdf,source_teacher_pdf_sha256,source_pages,stored_answer,source_answer,answer_match,asset_required,crop_mode,source_image_count,asset_path,width_px,height_px,asset_sha256,teacher_answer_mark_included,review_status,alt_text
20180428_007,산업안전기사20180428(학생용).pdf,2df3ae07dcbdf658b257ba4a30832d14b11939c563882a5a724acc37470c0df9,산업안전기사20180428(교사용).pdf,110f90d0fe5441dbf0210a5c4d88a37eef59bdeb8a13fc1eb7e4f84c3351d31d,1+1,3,3,True,True,embedded-visual,1,src/assets/questions/industrial-safety/20180428_007.png,361,371,5339d3132776c42dff4dbc1b00343b8df74055cfe89ad01e78140eb5e783dce7,False,jpg 확필,산업안전보건법령상 안전·보건표지의 종류 중 다음 안전·보건 표지의 명칭은? 문항에 제시된 원본 표·수식·도형
20180428_030,산업안전기사20180428(학생용).pdf,2df3ae07dcbdf658b257ba4a30832d14b11939c563882a5a724acc37470c0df9,산업안전기사20180428(교사용).pdf,110f90d0fe5441dbf0210a5c4d88a37eef59bdeb8a13fc1eb7e4f84c3351d31d,2,3,3,True,True,embedded-visual,1,src/assets/questions/industrial-safety/20180428_030.png,384,492,2b581dfa20413ae372cddaf4e1e4c0df31ec4d772bcc461515d8f9972fc08f48,False,jpg 확필,다음의 FT도에서 사상 A의 발생 확률 값은? 문항에 제시된 원본 표·수식·도형
20180428_039,산업안전기사20180428(학생용).pdf,2df3ae07dcbdf658b257ba4a30832d14b11939c563882a5a724acc37470c0df9,산업안전기사20180428(교사용).pdf,110f90d0fe5441dbf0210a5c4d88a37eef59bdeb8a13fc1eb7e4f84c3351d31d,3+3,4,4,True,True,embedded-visual,1,src/assets/questions/industrial-safety/20180428_039.png,736,326,07da300d718bbd57a50cb8bedf30560979729a72f08f58f7425b50ba5f273bee,False,jpg 확필,"다음 그림과 같은 직 병렬 시스템의 신뢰도는? (단, 병렬 각 구성요소의 신뢰도는 R이고, 직렬 구성요소의 신뢰도는 M이다.) 문항에 제시된 원본 표·수식·도형"
20180428_065,산업안전기사20180428(학생용).pdf,2df3ae07dcbdf658b257ba4a30832d14b11939c563882a5a724acc37470c0df9,산업안전기사20180428(교사용).pdf,110f90d0fe5441dbf0210a5c4d88a37eef59bdeb8a13fc1eb7e4f84c3351d31d,5,3,3,True,False,not-an-image-question,0,,,,,False,jpg 확필,
20180428_063,산업안전기사20180428(학생용).pdf,2df3ae07dcbdf658b257ba4a30832d14b11939c563882a5a724acc37470c0df9,산업안전기사20180428(교사용).pdf,110f90d0fe5441dbf0210a5c4d88a37eef59bdeb8a13fc1eb7e4f84c3351d31d,5,1,1,True,True,embedded-visual,1,src/assets/questions/industrial-safety/20180428_063.png,340,150,2c57f3c28e5c84d7a5f62b68b8692a56f12965d57112a3697b6d9664f594b0c0,False,jpg 확필,"인체의 전기저항을 0.5kΩ이라고 하면 심실세동을 일으키는 위험한계 에너지는 몇 J인가? (단, 심실세동전류값의 Dalziel의 식을 이용하며, 통전시간은 1초로 한다.) 문항에 제시된 원본 표·수식·도형"
20180819_039,산업안전기사20180819(학생용).pdf,fcf6c078ce99bd6af988c6505c8b657c611c0761cc6cfa972a7c9042a02a7ddc,산업안전기사20180819(교사용).pdf,0a545b169ef001bc004629357c2b96e433e3b4da7cf2c69216147920f53bb92b,3,1,1,True,True,embedded-visual,1,src/assets/questions/industrial-safety/20180819_039.png,797,505,f76b9aa24fc168c20fd9393c20e687ff5c2fa804af9a2c65d39c53185eae6715,False,jpg 확필,다음 그림에서 시스템 위험분석 기법 중 PHA(예비위험분석) 가 실행되는 사이클의 영역으로 맞는 것은? 문항에 제시된 원본 표·수식·도형
20180819_031,산업안전기사20180819(학생용).pdf,fcf6c078ce99bd6af988c6505c8b657c611c0761cc6cfa972a7c9042a02a7ddc,산업안전기사20180819(교사용).pdf,0a545b169ef001bc004629357c2b96e433e3b4da7cf2c69216147920f53bb92b,2+3,2,2,True,True,embedded-visual,1,src/assets/questions/industrial-safety/20180819_031.png,967,514,c538ff9878803dbdcabb3449e0fb033c2fff7ec22ac99329f7fa4bda32fe3d5f,False,jpg 확필,"다음 그림의 결함수에서 최소 패스셋(minmal path sets)과 그 신뢰도 R(t)는? (단, 각각의 부품 신뢰도는 0.9이다.) 문항에 제시된 원본 표·수식·도형"
20180819_035,산업안전기사20180819(학생용).pdf,fcf6c078ce99bd6af988c6505c8b657c611c0761cc6cfa972a7c9042a02a7ddc,산업안전기사20180819(교사용).pdf,0a545b169ef001bc004629357c2b96e433e3b4da7cf2c69216147920f53bb92b,3,4,4,True,True,embedded-visual,1,src/assets/questions/industrial-safety/20180819_035.png,901,382,e7b39da46a7bf4cb9b1dfc64eebe0f997b3f5427ca7f099fd666fef9086d867e,False,jpg 확필,다음 내용의 ( )안에 들어갈 내용을 순서대로 정리한 것은? 문항에 제시된 원본 표·수식·도형
20180819_048,산업안전기사20180819(학생용).pdf,fcf6c078ce99bd6af988c6505c8b657c611c0761cc6cfa972a7c9042a02a7ddc,산업안전기사20180819(교사용).pdf,0a545b169ef001bc004629357c2b96e433e3b4da7cf2c69216147920f53bb92b,4,4,4,True,True,embedded-visual,1,src/assets/questions/industrial-safety/20180819_048.png,453,437,0fadedd1d9d60323c3cb0e1f3d46675e5ef678acde14e91511541fc0538b1572,False,jpg 확필,연삭기 덮개의 개구부 각도가 그림과 같이 150도 이하여야 하는 연삭기의 종류로 옳은 것은? 문항에 제시된 원본 표·수식·도형
20180819_041,산업안전기사20180819(학생용).pdf,fcf6c078ce99bd6af988c6505c8b657c611c0761cc6cfa972a7c9042a02a7ddc,산업안전기사20180819(교사용).pdf,0a545b169ef001bc004629357c2b96e433e3b4da7cf2c69216147920f53bb92b,3+4,3,3,True,True,embedded-visual,1,src/assets/questions/industrial-safety/20180819_041.png,766,981,eb445def46b7a2bc4140db7daa25c0bb72e8073a7648f771b2bf2c989fef8555,False,jpg 확필,"어느 양중기에서 3000kg의 질량을 가진 물체를 한쪽이 45도인 각도로 그림과 같이 2개의 와이어로프로 직접 들어올릴 때, 안전율이 고려된 가장 적절한 와이어로프 지름을 표에 서 구하면?(단, 안전율은 산업안전보건법령을 따르고, 두 와 이어로프의 지름은 동일하며, 기준을 만족하는 가장 작은 지름을 선정한다.) 문항에 제시된 원본 표·수식·도형"
20180819_060,산업안전기사20180819(학생용).pdf,fcf6c078ce99bd6af988c6505c8b657c611c0761cc6cfa972a7c9042a02a7ddc,산업안전기사20180819(교사용).pdf,0a545b169ef001bc004629357c2b96e433e3b4da7cf2c69216147920f53bb92b,5,3,3,True,True,embedded-visual,1,src/assets/questions/industrial-safety/20180819_060.png,926,362,f41748d5f2271b880cde55f654a3a8b8a54d52ea9d6d81bfd438574629bc34e7,False,jpg 확필,다음 설명 중 ( )안에 알맞은 내용은? 문항에 제시된 원본 표·수식·도형
20180819_052,산업안전기사20180819(학생용).pdf,fcf6c078ce99bd6af988c6505c8b657c611c0761cc6cfa972a7c9042a02a7ddc,산업안전기사20180819(교사용).pdf,0a545b169ef001bc004629357c2b96e433e3b4da7cf2c69216147920f53bb92b,4+5,1,1,True,True,embedded-visual,1,src/assets/questions/industrial-safety/20180819_052.png,891,418,76c8fbd9a16c6332dd358670f1abf11c8a007ea5f7e8bbf2f6977eefa9e2d148,False,jpg 확필,다음은 프레스 제작 및 안전기준에 따라 높이 2m 이상인 작업용 발판의 설치 기준을 설명한 것이다. ( )안에 알맞은 말은? 문항에 제시된 원본 표·수식·도형
20180819_066,산업안전기사20180819(학생용).pdf,fcf6c078ce99bd6af988c6505c8b657c611c0761cc6cfa972a7c9042a02a7ddc,산업안전기사20180819(교사용).pdf,0a545b169ef001bc004629357c2b96e433e3b4da7cf2c69216147920f53bb92b,6,1,1,True,True,embedded-visual,4,src/assets/questions/industrial-safety/20180819_066.png,1004,322,fe848849a6cfe6db58c1637c190dd8af20c6f326f397cc021ea9fc91154671ad,False,jpg 확필,"정전유도를 받고 있는 접지되어 있지 않는 도전성 물체에 접촉한 경우 전격을 당하게 되는데 이 때 물체에 유도된 전 압 V(V)를 옵게 나타난 것은? (단, E는 송전선의 대지전압, C1은 송전선과 물체사이의 정전용량, C2는 물체와 대지사 이의 정전용량이며, 물체와 대지사이의 저항은 무시한다.) 문항에 제시된 원본 표·수식·도형"
20180819_063,산업안전기사20180819(학생용).pdf,fcf6c078ce99bd6af988c6505c8b657c611c0761cc6cfa972a7c9042a02a7ddc,산업안전기사20180819(교사용).pdf,0a545b169ef001bc004629357c2b96e433e3b4da7cf2c69216147920f53bb92b,6,1,1,True,True,embedded-visual,1,src/assets/questions/industrial-safety/20180819_063.png,879,322,d7cb39e27353faa469339855a2201e69727461eb3a41cb19aaffec1b59f778d6,False,jpg 확필,다음 ( )안에 들어갈 내용으로 옵은 것은? 문항에 제시된 원본 표·수식·도형
20180819_080,산업안전기사20180819(학생용).pdf,fcf6c078ce99bd6af988c6505c8b657c611c0761cc6cfa972a7c9042a02a7ddc,산업안전기사20180819(교사용).pdf,0a545b169ef001bc004629357c2b96e433e3b4da7cf2c69216147920f53bb92b,7,3,3,True,True,embedded-visual,1,src/assets/questions/industrial-safety/20180819_080.png,235,122,b4c8124e9e437708f86b4e00949c0ac80ed3bedce243e3c143d1d1b8dce399c7,False,jpg 확필,"인체의 전기저항이 5000Ω이고, 세동전류와 통전시간과의 관계를 라 할 경우, 심실세동을 일으키는 위험 에너지는 약 몇 J인가? (단, 통전시간은 1초로 한다) 문항에 제시된 원본 표·수식·도형"
20180819_085,산업안전기사20180819(학생용).pdf,fcf6c078ce99bd6af988c6505c8b657c611c0761cc6cfa972a7c9042a02a7ddc,산업안전기사20180819(교사용).pdf,0a545b169ef001bc004629357c2b96e433e3b4da7cf2c69216147920f53bb92b,7,1,1,True,True,embedded-visual,4,src/assets/questions/industrial-safety/20180819_085.png,772,286,6f0732aeb6104ac4064a1e985cf105586e18b48fae45a2a5180cb756b936f141,False,jpg 확필,"폭발의 위험성을 고려하기 위해 정전에너지 값을 구하고자 한다. 다음 중 정전에너지를 구하는 식은? (단, E는 정전에 너지, C는 정전 용량, V는 전압을 의미한다) 문항에 제시된 원본 표·수식·도형"
20180819_097,산업안전기사20180819(학생용).pdf,fcf6c078ce99bd6af988c6505c8b657c611c0761cc6cfa972a7c9042a02a7ddc,산업안전기사20180819(교사용).pdf,0a545b169ef001bc004629357c2b96e433e3b4da7cf2c69216147920f53bb92b,8,2,2,True,True,embedded-visual,1,src/assets/questions/industrial-safety/20180819_097.png,764,459,428fe14e75c1bb91cacfdb5a5a591952388c5c898a6bd542261893beaa43b548,False,jpg 확필,"다음 [표]를 참조하여 메탄 70vol%, 프로판 21vol%, 부탄 9vol%인 혼합가스의 폭발범위를 구하면 약 몇 vol%인가? 문항에 제시된 원본 표·수식·도형"
20180819_107,산업안전기사20180819(학생용).pdf,fcf6c078ce99bd6af988c6505c8b657c611c0761cc6cfa972a7c9042a02a7ddc,산업안전기사20180819(교사용).pdf,0a545b169ef001bc004629357c2b96e433e3b4da7cf2c69216147920f53bb92b,9,2,2,True,True,embedded-visual,1,src/assets/questions/industrial-safety/20180819_107.png,899,262,ffc883d723bf9e6c9f3f302c0fe7a07c2993f422594441d981422aa438064cfd,False,jpg 확필,철골작업에서의 승강로 설치기준 중 ( )안에 알맞은 것은? 문항에 제시된 원본 표·수식·도형
20180819_103,산업안전기사20180819(학생용).pdf,fcf6c078ce99bd6af988c6505c8b657c611c0761cc6cfa972a7c9042a02a7ddc,산업안전기사20180819(교사용).pdf,0a545b169ef001bc004629357c2b96e433e3b4da7cf2c69216147920f53bb92b,8,2,2,True,True,embedded-visual,1,src/assets/questions/industrial-safety/20180819_103.png,901,356,e6fc9bacdf5aaefae83ae76c75ea2fec5ee737e0e529d9d6f0af3a5c358831ca,False,jpg 확필,다음은 산업안전보건법령에 따른 동바리로 사용하는 파이 프 서포트에 관한 사항이다. ( )안에 들어갈 내용을 순서대 로 옳게 나타낸 것은? 문항에 제시된 원본 표·수식·도형
20190303_023,산업안전기사20190303(학생용).pdf,19d6f4b8761ee89cefbf0d6beec5f8862166ec6bee098889f90e2292181f10e9,산업안전기사20190303(교사용).pdf,2a1625785376441f9d3dae6cf1c3a82845911e16449145372889d88f59e24c37,2,2,2,True,True,embedded-visual,1,src/assets/questions/industrial-safety/20190303_023.png,383,493,0d9d4ffe50bb3fd191c60bec924b348d43f77569f24c9ccc4f13cc5827285c40,False,jpg 확필,FT도에 사용되는 다음 게이트의 명칭은? 문항에 제시된 원본 표·수식·도형
20190303_039,산업안전기사20190303(학생용).pdf,19d6f4b8761ee89cefbf0d6beec5f8862166ec6bee098889f90e2292181f10e9,산업안전기사20190303(교사용).pdf,2a1625785376441f9d3dae6cf1c3a82845911e16449145372889d88f59e24c37,3,4,4,True,True,embedded-visual,1,src/assets/questions/industrial-safety/20190303_039.png,594,279,ae521f5b8579a0f8dcb775de44387f2b1c58abad0f78dce9f327b2191c7deea8,False,jpg 확필,다음의 각 단계를 결함수분석법(FTA)에 의한 재해사례의 연구 순서대로 나열한 것은? 문항에 제시된 원본 표·수식·도형
20190303_064,산업안전기사20190303(학생용).pdf,19d6f4b8761ee89cefbf0d6beec5f8862166ec6bee098889f90e2292181f10e9,산업안전기사20190303(교사용).pdf,2a1625785376441f9d3dae6cf1c3a82845911e16449145372889d88f59e24c37,4+5,1,1,True,True,embedded-visual,5,src/assets/questions/industrial-safety/20190303_064.png,994,1523,bc778298bdf69a8445361dd80289f9e43e848f256b6bb271e5caf1090f88a4ca,False,jpg 확필,다음 그림과 같이 완전 누전되고 있는 전기기기의 외함에 사람이 접촉하였을 경우 인체에 흐르는 전류(Im)는? 문항에 제시된 원본 표·수식·도형
20190303_069,산업안전기사20190303(학생용).pdf,19d6f4b8761ee89cefbf0d6beec5f8862166ec6bee098889f90e2292181f10e9,산업안전기사20190303(교사용).pdf,2a1625785376441f9d3dae6cf1c3a82845911e16449145372889d88f59e24c37,5,2,2,True,True,embedded-visual,4,src/assets/questions/industrial-safety/20190303_069.png,610,736,e0f298eca6741f79b824b05ff8d333024ecb1b216cc6f07f6716409874ba9f5d,False,jpg 확필,대전물체의 표면전위를 검출전극에 의한 용량분할을 통해 측정할 수 있다. 대전물체의 표면전위 Vs는? 문항에 제시된 원본 표·수식·도형
20190427_002,산업안전기사20190427(학생용).pdf,20fbaba170929c687361c1ce9d02b85e83aac812344f36d812e99ecb99fbe89c,산업안전기사20190427(교사용).pdf,67ba3f19b62ba5fc55e69ee69119d764d8b48d9f4c8391794e4fdfe2df2ec7c0,1,1,1,True,True,embedded-visual,4,src/assets/questions/industrial-safety/20190427_002.png,707,410,aa7101a7ad11640b3bd1152d251bcfdb385fed7f4a656f47ee8c213e8420fa61,False,jpg 확필,다음 중 산업안전보건법상 안전인증대상 기계゠기구 등의 안전인증 표시로 옳은 것은? 문항에 제시된 원본 표·수식·도형
20190427_030,산업안전기사20190427(학생용).pdf,20fbaba170929c687361c1ce9d02b85e83aac812344f36d812e99ecb99fbe89c,산업안전기사20190427(교사용).pdf,67ba3f19b62ba5fc55e69ee69119d764d8b48d9f4c8391794e4fdfe2df2ec7c0,2,4,4,True,True,embedded-visual,1,src/assets/questions/industrial-safety/20190427_030.png,793,96,0c6f105dc2b654e7222a14f446f531a4b0a80a34b395e12ddaceb1f560675f2a,False,jpg 확필,"어떤 결함수를 분석하여 minimal cut set을 구한 결과 다음과 같았다. 각 기본사상의 발생확률을 qi, i=1,2,3이라 할 때, 정상사상의 발생확률함수로 맞는 것은? 문항에 제시된 원본 표·수식·도형"
20190427_023,산업안전기사20190427(학생용).pdf,20fbaba170929c687361c1ce9d02b85e83aac812344f36d812e99ecb99fbe89c,산업안전기사20190427(교사용).pdf,67ba3f19b62ba5fc55e69ee69119d764d8b48d9f4c8391794e4fdfe2df2ec7c0,2+2,3,3,True,True,embedded-visual,3,src/assets/questions/industrial-safety/20190427_023.png,667,486,ef6c089841e1ed98d3306c12added6c55236d65c6affeecb85482f554b8d644e,False,jpg 확필,n개의 요소를 가진 병렬 시스템에 있어 요소의 수명(MTTF)이 지수분포를 따를 경우 이 시스템의 수명을 구하는 식으로 맞는 것은? 문항에 제시된 원본 표·수식·도형
20190427_029,산업안전기사20190427(학생용).pdf,20fbaba170929c687361c1ce9d02b85e83aac812344f36d812e99ecb99fbe89c,산업안전기사20190427(교사용).pdf,67ba3f19b62ba5fc55e69ee69119d764d8b48d9f4c8391794e4fdfe2df2ec7c0,2,3,3,True,True,embedded-visual,1,src/assets/questions/industrial-safety/20190427_029.png,676,99,ece7ccd9d851cd8a64a339b8cf53d1d3aa83d2d5ce269c3906f7656f24a3ab3e,False,jpg 확필,다음과 같은 실내 표면에서 일반적으로 추천반사율의 크기를 맞게 나열한 것은? 문항에 제시된 원본 표·수식·도형
20190427_034,산업안전기사20190427(학생용).pdf,20fbaba170929c687361c1ce9d02b85e83aac812344f36d812e99ecb99fbe89c,산업안전기사20190427(교사용).pdf,67ba3f19b62ba5fc55e69ee69119d764d8b48d9f4c8391794e4fdfe2df2ec7c0,3,1,1,True,True,embedded-visual,1,src/assets/questions/industrial-safety/20190427_034.png,1042,267,53051712f1507562ef088caf7ffb3d7577153cab05eb35961d73964d5fc4f946,False,jpg 확필,그림과 같이 7개의 부품으로 구성된 시스템의 신뢰도는 약 얼마인가? 문항에 제시된 원본 표·수식·도형
20190427_065,산업안전기사20190427(학생용).pdf,20fbaba170929c687361c1ce9d02b85e83aac812344f36d812e99ecb99fbe89c,산업안전기사20190427(교사용).pdf,67ba3f19b62ba5fc55e69ee69119d764d8b48d9f4c8391794e4fdfe2df2ec7c0,5,4,4,True,True,embedded-visual,1,src/assets/questions/industrial-safety/20190427_065.png,1039,214,abd224db6b897c73d406abd49045ef8ce98d584c43eeaced79bf26ab0b4928cc,False,jpg 확필,전류가 흐르는 상태에서 단로기를 끊었을 때 여러 가지 파괴작용을 일으킨다. 다음 그림에서 유입차단기의 차단순위와 투입순위가 안전수칙에 가장 적합한 것은? 문항에 제시된 원본 표·수식·도형
20190427_081,산업안전기사20190427(학생용).pdf,20fbaba170929c687361c1ce9d02b85e83aac812344f36d812e99ecb99fbe89c,산업안전기사20190427(교사용).pdf,67ba3f19b62ba5fc55e69ee69119d764d8b48d9f4c8391794e4fdfe2df2ec7c0,6,1,1,True,True,embedded-visual,1,src/assets/questions/industrial-safety/20190427_081.png,968,449,ae9fdfc8387c785965ea8dc2f573b2da70482cabfedb3916e9ded3226985cb49,False,jpg 확필,가연성 가스 혼합물을 구성하는 각 성분의 조성과 연소범위가 다음 [표]와 같을 때 혼합 가스의 연소하한값은 약 몇 vol%인가? 문항에 제시된 원본 표·수식·도형
20180304_078,산업안전기사20180304(학생용).pdf,3267979b183b5785148b50e5e1959bf51835f3c9779df9e6e62d59bbf901b518,산업안전기사20180304(교사용).pdf,25512d3e4c83daf7affc147f837a24f6c47d9ca8c692d17c36e233965903cff0,6,4,4,True,True,embedded-visual,1,src/assets/questions/industrial-safety/20180304_078.png,979,216,ef2e619bd0c4b5b70c63234b2a8878da1bcea53d9e82fc36c4a3a61f8a407638,False,jpg 확필,개폐조작 시 안전절차에 따른 차단 순서와 투입 순서로 가장 올바른 것은? 문항에 제시된 원본 표·수식·도형
